big_type_code,big_type_name,middle_type_code,middle_type_name,small_type_code,small_item_name,item_code,item_name
1,鲜果类,101,苹果类,10114,乔纳金苹果,100953,B级-乔纳金苹果（小）
1,鲜果类,101,苹果类,10114,乔纳金苹果,100961,A级-乔纳金苹果（大）
1,鲜果类,101,苹果类,10114,乔纳金苹果,100962,A级-乔纳金苹果（中）
1,鲜果类,101,苹果类,10114,乔纳金苹果,100963,A级-乔纳金苹果（小）
1,鲜果类,101,苹果类,10121,王林苹果,100970,特级王林苹果
1,鲜果类,101,苹果类,10121,王林苹果,100971,B级-王林苹果（大）
1,鲜果类,101,苹果类,10121,王林苹果,100972,B级-王林苹果（中）
1,鲜果类,101,苹果类,10121,王林苹果,100973,B级-王林苹果（小）
1,鲜果类,101,苹果类,10126,脆甜苹果,100981,招牌-脆甜苹果（大）
1,鲜果类,101,苹果类,10126,脆甜苹果,100982,招牌-脆甜苹果（中）
1,鲜果类,101,苹果类,10126,脆甜苹果,100983,招牌-脆甜苹果（小）
1,鲜果类,101,苹果类,10126,脆甜苹果,100985,招牌-脆甜苹果大（个）
1,鲜果类,101,苹果类,10126,脆甜苹果,100986,招牌-脆甜苹果中（个）
1,鲜果类,101,苹果类,10126,脆甜苹果,100987,招牌-脆甜苹果小（个）
1,鲜果类,101,苹果类,10137,进口迷你小苹果,100991,A级-进口迷你小苹果
1,鲜果类,101,苹果类,10141,千雪苹果,101001,稀有-千雪苹果
1,鲜果类,102,梨类,10201,雪梨,101010,A级-雪梨（大）
1,鲜果类,101,苹果类,10142,牛顿苹果,10101010101010,招牌-牛顿苹果(个)-测试
1,鲜果类,101,苹果类,10142,牛顿苹果,1010102222222,招牌-牛顿苹果(个)-测试
1,鲜果类,102,梨类,10201,雪梨,101011,A级-雪梨（中）
1,鲜果类,102,梨类,10201,雪梨,101012,A级-雪梨（小）
1,鲜果类,102,梨类,10201,雪梨,101013,雪梨C
1,鲜果类,101,苹果类,10102,水晶富士,1010150,稀有_水晶富士(测试)
1,鲜果类,102,梨类,10228,紫霞梨,101021,紫霞梨A
1,鲜果类,102,梨类,10228,紫霞梨,101022,紫霞梨B
1,鲜果类,102,梨类,10228,紫霞梨,101023,紫霞梨C
1,鲜果类,102,梨类,10229,南果梨,101031,A级-南果梨
1,鲜果类,102,梨类,10229,南果梨,101032,B级-南果梨
1,鲜果类,102,梨类,10229,南果梨,101033,C级-南果梨
1,鲜果类,1,鲜果类,114,珍稀果品类,1010331,--珍稀果品类(袋)-测试
1,鲜果类,102,梨类,10212,红巴梨,101040,B级-红巴梨（大）
1,鲜果类,102,梨类,10212,红巴梨,101041,B级-红巴梨（中）
1,鲜果类,102,梨类,10212,红巴梨,101042,B级-红巴梨（小）
1,鲜果类,102,梨类,10230,老山梨,101043,袋装梨C
1,鲜果类,112,杂果类,11919,凤梨,101050104,B级_凤梨(大)-测试
1,鲜果类,102,梨类,10231,香酥梨,101051,B级-香酥梨（大）
1,鲜果类,102,梨类,10231,香酥梨,101052,B级-香酥梨（中）
1,鲜果类,102,梨类,10231,香酥梨,101053,B级-香酥梨（小）
1,鲜果类,102,梨类,10210,丰水梨,101060,B级-丰水梨（大）
1,鲜果类,102,梨类,10210,丰水梨,101061,B级-丰水梨（中）
1,鲜果类,102,梨类,10210,丰水梨,101062,B级-丰水梨（小）
1,鲜果类,102,梨类,10210,丰水梨,101063,丰水梨C
1,鲜果类,102,梨类,10210,丰水梨,101065,袋装丰水梨
1,鲜果类,102,梨类,10234,非称重梨类,101066,工艺丰水梨
1,鲜果类,102,梨类,10234,非称重梨类,101067,盒装丰水梨
1,鲜果类,102,梨类,10231,香酥梨,101071,有机香酥梨A
1,鲜果类,109,香蕉类,10913,金手指香蕉,1010713,A级_金手指香蕉(小)-测试
1,鲜果类,102,梨类,10231,香酥梨,101072,有机香酥梨B
1,鲜果类,102,梨类,10231,香酥梨,101073,有机香酥梨C
1,鲜果类,102,梨类,10233,玉露甜梨,101080,A级-玉露香梨（大）
1,鲜果类,102,梨类,10233,玉露甜梨,101081,A级-玉露香梨（中）
1,鲜果类,102,梨类,10233,玉露甜梨,101082,A级-玉露香梨（小）
1,鲜果类,102,梨类,10232,圆黄梨,101083,圆黄梨C
1,鲜果类,102,梨类,10233,玉露甜梨,101091,招牌-玉露甜梨
1,鲜果类,102,梨类,10210,丰水梨,101101,招牌-冰糖梨
1,鲜果类,102,梨类,10210,丰水梨,101102,冰糖丰水梨B
1,鲜果类,102,梨类,10210,丰水梨,101103,冰糖梨C
1,鲜果类,102,梨类,10210,丰水梨,101105,招牌-冰糖梨（礼盒装）
1,鲜果类,102,梨类,10210,丰水梨,101106,招牌-冰糖梨礼盒（8粒装）
1,鲜果类,102,梨类,10211,翠玉梨,101110,B级-翠玉梨（大）
1,鲜果类,102,梨类,10211,翠玉梨,101111,B级-翠玉梨（中）
1,鲜果类,102,梨类,10211,翠玉梨,101112,B级-翠玉梨（小）
1,鲜果类,102,梨类,10211,翠玉梨,101113,翠玉梨(小)B
1,鲜果类,102,梨类,10220,红啤梨,101121,A级-西洋梨
1,鲜果类,102,梨类,10220,红啤梨,101122,B级-西洋梨
1,鲜果类,102,梨类,10220,红啤梨,101123,西洋梨C
1,鲜果类,102,梨类,10202,啤梨,101125,A级-西洋梨（盒装）
1,鲜果类,102,梨类,10215,砀山梨,101131,A级-老树梨
1,鲜果类,102,梨类,10215,砀山梨,101132,老树梨B
1,鲜果类,102,梨类,10232,圆黄梨,101140,B级-圆黄梨（大）
1,鲜果类,102,梨类,10232,圆黄梨,101141,B级-圆黄梨（中）
1,鲜果类,102,梨类,10232,圆黄梨,101142,B级-圆黄梨（小）
1,鲜果类,102,梨类,10209,新高梨,101151,韩国新高梨A
1,鲜果类,102,梨类,10209,新高梨,101155,韩国新高梨(盒装)
1,鲜果类,102,梨类,10218,金秋梨,101161,A级-金秋梨
1,鲜果类,102,梨类,10218,金秋梨,101162,B级-金秋梨
1,鲜果类,102,梨类,10218,金秋梨,101163,C级-金秋梨
1,鲜果类,102,梨类,10227,香梨,101171,西域香妃香梨A
1,鲜果类,102,梨类,10227,香梨,101172,西域香妃香梨B
1,鲜果类,102,梨类,10227,香梨,101173,西域香妃香梨C
1,鲜果类,102,梨类,10210,丰水梨,101181,有机丰水梨A
1,鲜果类,102,梨类,10210,丰水梨,101182,有机丰水梨B
1,鲜果类,102,梨类,10210,丰水梨,101183,有机丰水梨C
1,鲜果类,102,梨类,10203,库尔勒香梨,101191,招牌-孔雀河畔母香梨（大）
1,鲜果类,102,梨类,10227,香梨,101192,招牌-孔雀河畔母香梨（中）
1,鲜果类,102,梨类,10227,香梨,101193,招牌-孔雀河畔母香梨（小）
1,鲜果类,102,梨类,10205,贡梨,101200,A级-新疆甜梨（大）
1,鲜果类,102,梨类,10205,贡梨,101201,A级-新疆甜梨（中）
1,鲜果类,102,梨类,10205,贡梨,101202,A级-新疆甜梨（小）
1,鲜果类,102,梨类,10213,翠冠梨,101210,A级-翠冠梨（大）
1,鲜果类,102,梨类,10213,翠冠梨,101211,A级-翠冠梨（中）
1,鲜果类,102,梨类,10213,翠冠梨,101212,A级-翠冠梨（小）
1,鲜果类,102,梨类,10213,翠冠梨,101213,翠冠梨C
1,鲜果类,102,梨类,10213,翠冠梨,101221,招牌-冰糖翠冠梨（大）
1,鲜果类,102,梨类,10213,翠冠梨,101222,招牌-冰糖翠冠梨（中）
1,鲜果类,102,梨类,10213,翠冠梨,101223,招牌-冰糖翠冠梨（小）
1,鲜果类,102,梨类,10227,香梨,101231,招牌-爽不让香梨
1,鲜果类,102,梨类,10227,香梨,101232,爽不让香梨B
1,鲜果类,102,梨类,10227,香梨,101233,爽不让香梨C
1,鲜果类,102,梨类,10217,黄金梨,101241,招牌-冰糖黄金梨（大）
1,鲜果类,102,梨类,10217,黄金梨,101242,招牌-冰糖黄金梨（中）
1,鲜果类,102,梨类,10217,黄金梨,101243,招牌-冰糖黄金梨（小）
1,鲜果类,102,梨类,10227,香梨,101251,树上熟香梨A
1,鲜果类,102,梨类,10227,香梨,101252,树上熟香梨B
1,鲜果类,102,梨类,10208,蜜梨,101260,A级-蜜梨（大）
1,鲜果类,102,梨类,10208,蜜梨,101261,A级-蜜梨（中）
1,鲜果类,102,梨类,10208,蜜梨,101262,A级-蜜梨（小）
1,鲜果类,102,梨类,10208,蜜梨,101263,蜜梨C
1,鲜果类,102,梨类,10212,红巴梨,101271,彩霞梨A
1,鲜果类,102,梨类,10212,红巴梨,101272,彩霞梨B
1,鲜果类,102,梨类,10212,红巴梨,101273,彩霞梨C
1,鲜果类,102,梨类,10210,丰水梨,101281,招牌-冰糖梨（蜜凰）
1,鲜果类,102,梨类,10210,丰水梨,101282,冰糖梨(羊脂秋香)B
1,鲜果类,102,梨类,10210,丰水梨,101283,冰糖梨(羊脂秋香)C
1,鲜果类,102,梨类,10224,冰糖梨,101291,招牌-冰糖梨（秋月）
1,鲜果类,102,梨类,10202,啤梨,101301,A级-进口青啤梨
1,鲜果类,102,梨类,10202,啤梨,101302,B级-进口青啤梨
1,鲜果类,102,梨类,10202,啤梨,101303,C级-进口青啤梨
1,鲜果类,102,梨类,10202,啤梨,101311,A级-青啤梨
1,鲜果类,102,梨类,10202,啤梨,101312,B级-青啤梨
1,鲜果类,102,梨类,10202,啤梨,101313,C级-青啤梨
1,鲜果类,102,梨类,10223,南水梨,101321,招牌-冰糖梨大（南水）
1,鲜果类,102,梨类,10223,南水梨,101322,招牌-冰糖梨中（南水）
1,鲜果类,102,梨类,10203,库尔勒香梨,101331,A级-礼盒装孔雀河畔香梨（大）
1,鲜果类,102,梨类,10203,库尔勒香梨,101332,A级-礼盒装孔雀河畔香梨（中）
1,鲜果类,102,梨类,10217,黄金梨,101341,C级-黄金梨（大）
1,鲜果类,102,梨类,10217,黄金梨,101342,C级-黄金梨（中）
1,鲜果类,102,梨类,10217,黄金梨,101343,C级-黄金梨（小）
1,鲜果类,102,梨类,10227,香梨,101351,A级-母香梨（大）
1,鲜果类,102,梨类,10227,香梨,101352,A级-母香梨（中）
1,鲜果类,102,梨类,10227,香梨,101353,A级-母香梨（小）
1,鲜果类,102,梨类,10227,香梨,101357,A级-母香梨大（箱）
1,鲜果类,102,梨类,10203,库尔勒香梨,101360,特级库尔勒香梨
1,鲜果类,102,梨类,10203,库尔勒香梨,101361,A级-孔雀河畔香梨（大）
1,鲜果类,102,梨类,10203,库尔勒香梨,101362,A级-孔雀河畔香梨（中）
1,鲜果类,102,梨类,10203,库尔勒香梨,101363,A级-孔雀河畔香梨（小）
1,鲜果类,102,梨类,10203,库尔勒香梨,101364,C级-库尔勒香梨
1,鲜果类,102,梨类,10203,库尔勒香梨,101365,A级-孔雀河畔香梨（箱）
1,鲜果类,102,梨类,10227,香梨,101370,B级-香梨（大）
1,鲜果类,102,梨类,10227,香梨,101371,B级-香梨（中）
1,鲜果类,102,梨类,10227,香梨,101372,B级-香梨（小）
1,鲜果类,102,梨类,10227,香梨,101373,香梨C
1,鲜果类,101,苹果类,10134,有机苹果,101375,A级-进口有机苹果中（个）
1,鲜果类,101,苹果类,10134,有机苹果,101376,A级-进口有机苹果小（个）
1,鲜果类,102,梨类,10233,玉露甜梨,101381,B级-玉露香梨（大）
1,鲜果类,102,梨类,10233,玉露甜梨,101382,B级-玉露香梨（中）
1,鲜果类,102,梨类,10233,玉露甜梨,101383,B级-玉露香梨（小）
1,鲜果类,102,梨类,10209,新高梨,101391,A级-新高梨（大）
1,鲜果类,102,梨类,10209,新高梨,101392,A级-新高梨（中）
1,鲜果类,102,梨类,10209,新高梨,101393,A级-新高梨（小）
1,鲜果类,102,梨类,10209,新高梨,101401,C级-新高梨（大）
1,鲜果类,102,梨类,10209,新高梨,101402,C级-新高梨（中）
1,鲜果类,102,梨类,10209,新高梨,101403,C级-新高梨（小）
1,鲜果类,101,苹果类,10118,水晶嘎啦,101410,特级水晶嘎啦
1,鲜果类,101,苹果类,10118,水晶嘎啦,101411,B级-水晶嘎啦苹果（大）
1,鲜果类,101,苹果类,10118,水晶嘎啦,101412,B级-水晶嘎啦苹果（中）
1,鲜果类,101,苹果类,10118,水晶嘎啦,101413,B级-水晶嘎啦苹果（小）
1,鲜果类,102,梨类,10210,丰水梨,101421,C级-丰水梨（大）
1,鲜果类,102,梨类,10210,丰水梨,101422,C级-丰水梨（中）
1,鲜果类,102,梨类,10210,丰水梨,101423,C级-丰水梨（小）
1,鲜果类,105,柑桔类,10533,碰柑,101431,A级-椪柑
1,鲜果类,105,柑桔类,10533,碰柑,101432,B级-椪柑
1,鲜果类,105,柑桔类,10533,碰柑,101433,C级-椪柑
1,鲜果类,105,柑桔类,10506,脐橙,101441,B级-湖南脐橙（大）
1,鲜果类,105,柑桔类,10506,脐橙,101442,B级-湖南脐橙（中）
1,鲜果类,105,柑桔类,10506,脐橙,101443,B级-湖南脐橙（小）
1,鲜果类,102,梨类,10235,金花梨,101451,A级-青金花梨（大）
1,鲜果类,102,梨类,10235,金花梨,101452,A级-青金花梨（中）
1,鲜果类,102,梨类,10235,金花梨,101453,A级-青金花梨（小）
1,鲜果类,102,梨类,10204,早酥梨,101460,B级-早酥梨（大）
1,鲜果类,102,梨类,10204,早酥梨,101461,B级-早酥梨（中）
1,鲜果类,102,梨类,10204,早酥梨,101462,B级-早酥梨（小）
1,鲜果类,102,梨类,10204,早酥梨,101463,早酥梨C
1,鲜果类,102,梨类,10226,绿宝石梨,101470,B级-绿宝石梨（大）
1,鲜果类,102,梨类,10226,绿宝石梨,101471,B级-绿宝石梨（中）
1,鲜果类,102,梨类,10226,绿宝石梨,101472,B级-绿宝石梨（小）
1,鲜果类,102,梨类,10226,绿宝石梨,101473,绿宝石梨C
1,鲜果类,102,梨类,10235,金花梨,101481,A级-白金花梨（大）
1,鲜果类,102,梨类,10235,金花梨,101482,A级-白金花梨（中）
1,鲜果类,102,梨类,10235,金花梨,101483,A级-白金花梨（小）
1,鲜果类,102,梨类,10210,丰水梨,101491,A级-丰水梨（大）
1,鲜果类,102,梨类,10210,丰水梨,101492,A级-丰水梨（中）
1,鲜果类,102,梨类,10210,丰水梨,101493,A级-丰水梨（小）
1,鲜果类,102,梨类,10223,南水梨,101501,B级-南水梨（大）
1,鲜果类,102,梨类,10223,南水梨,101502,B级-南水梨（中）
1,鲜果类,102,梨类,10223,南水梨,101503,B级-南水梨（小）
1,鲜果类,103,李类,10317,进口鸡心李,101511,进口鸡心梨A
1,鲜果类,103,李类,10333,进口绿宝石李,101521,A级-进口绿宝石李
1,鲜果类,103,李类,10333,进口绿宝石李,101522,B级-进口绿宝石李
1,鲜果类,103,李类,10333,进口绿宝石李,101523,C级-进口绿宝石李
1,鲜果类,102,梨类,10208,蜜梨,101531,A级-唐贵妃梨
1,鲜果类,102,梨类,10208,蜜梨,101532,B级-唐贵妃梨
1,鲜果类,102,梨类,10208,蜜梨,101533,C级-唐贵妃梨
1,鲜果类,102,梨类,10208,蜜梨,101535,A级-唐贵妃梨（9粒装）
1,鲜果类,102,梨类,10208,蜜梨,101536,B级-唐贵妃梨（9粒装）
1,鲜果类,102,梨类,10223,南水梨,101541,C级-南水梨（大）
1,鲜果类,102,梨类,10223,南水梨,101542,C级-南水梨（中）
1,鲜果类,102,梨类,10223,南水梨,101543,C级-南水梨（小）
1,鲜果类,102,梨类,10206,水晶鸭梨,101551,B级-水晶鸭梨（大）
1,鲜果类,102,梨类,10206,水晶鸭梨,101552,B级-水晶鸭梨（中）
1,鲜果类,102,梨类,10206,水晶鸭梨,101553,B级-水晶鸭梨（小）
1,鲜果类,102,梨类,10216,黄花梨,101561,A级-黄花梨
1,鲜果类,102,梨类,10216,黄花梨,101562,B级-黄花梨
1,鲜果类,102,梨类,10216,黄花梨,101563,C级-黄花梨
1,鲜果类,102,梨类,10206,水晶鸭梨,101571,C级-水晶鸭梨（大）
1,鲜果类,102,梨类,10206,水晶鸭梨,101572,C级-水晶鸭梨（中）
1,鲜果类,102,梨类,10206,水晶鸭梨,101573,C级-水晶鸭梨（小）
1,鲜果类,102,梨类,10205,贡梨,101581,B级-贡梨（大）
1,鲜果类,102,梨类,10205,贡梨,101582,B级-贡梨（中）
1,鲜果类,102,梨类,10205,贡梨,101583,B级-贡梨（小）
1,鲜果类,102,梨类,10226,绿宝石梨,101591,A级-绿宝石梨（大）
1,鲜果类,102,梨类,10226,绿宝石梨,101592,A级-绿宝石梨（中）
1,鲜果类,102,梨类,10226,绿宝石梨,101593,A级-绿宝石梨（小）
1,鲜果类,102,梨类,10226,绿宝石梨,101601,C级-绿宝石梨（大）
1,鲜果类,102,梨类,10226,绿宝石梨,101602,C级-绿宝石梨（中）
1,鲜果类,102,梨类,10226,绿宝石梨,101603,C级-绿宝石梨（小）
1,鲜果类,102,梨类,10219,二十一世纪梨,101611,二十一世纪梨A
1,鲜果类,102,梨类,10219,二十一世纪梨,101612,二十一世纪梨B
1,鲜果类,102,梨类,10219,二十一世纪梨,101613,二十一世纪梨C
1,鲜果类,102,梨类,10213,翠冠梨,101621,B级-翠冠梨（大）
1,鲜果类,102,梨类,10213,翠冠梨,101622,B级-翠冠梨（中）
1,鲜果类,102,梨类,10213,翠冠梨,101623,B级-翠冠梨（小）
1,鲜果类,102,梨类,10213,翠冠梨,101631,C级-翠冠梨（大）
1,鲜果类,102,梨类,10213,翠冠梨,101632,C级-翠冠梨（中）
1,鲜果类,102,梨类,10213,翠冠梨,101633,C级-翠冠梨（小）
1,鲜果类,102,梨类,10208,蜜梨,101641,B级-蜜梨（大）
1,鲜果类,102,梨类,10208,蜜梨,101642,B级-蜜梨（中）
1,鲜果类,102,梨类,10208,蜜梨,101643,B级-蜜梨（小）
1,鲜果类,102,梨类,10208,蜜梨,101651,C级-蜜梨（大）
1,鲜果类,102,梨类,10208,蜜梨,101652,C级-蜜梨（中）
1,鲜果类,102,梨类,10208,蜜梨,101653,C级-蜜梨（小）
1,鲜果类,102,梨类,10217,黄金梨,101660,B级-黄金梨（大）
1,鲜果类,102,梨类,10217,黄金梨,101661,B级-黄金梨（中）
1,鲜果类,102,梨类,10217,黄金梨,101662,B级-黄金梨（小）
1,鲜果类,102,梨类,10217,黄金梨,101663,黄金梨C
1,鲜果类,102,梨类,10234,非称重梨类,101665,盒装黄金梨
1,鲜果类,102,梨类,10232,圆黄梨,101671,A级-圆黄梨（大）
1,鲜果类,102,梨类,10232,圆黄梨,101672,A级-圆黄梨（中）
1,鲜果类,102,梨类,10232,圆黄梨,101673,A级-圆黄梨（小）
1,鲜果类,102,梨类,10232,圆黄梨,101681,C级-圆黄梨（大）
1,鲜果类,102,梨类,10232,圆黄梨,101682,C级-圆黄梨（中）
1,鲜果类,102,梨类,10232,圆黄梨,101683,C级-圆黄梨（小）
1,鲜果类,102,梨类,10205,贡梨,101691,B级-新疆甜梨（大）
1,鲜果类,102,梨类,10205,贡梨,101692,B级-新疆甜梨（中）
1,鲜果类,102,梨类,10205,贡梨,101693,B级-新疆甜梨（小）
1,鲜果类,102,梨类,10205,贡梨,101701,C级-新疆甜梨（大）
1,鲜果类,102,梨类,10205,贡梨,101702,C级-新疆甜梨（中）
1,鲜果类,102,梨类,10205,贡梨,101703,C级-新疆甜梨（小）
1,鲜果类,101,苹果类,10119,小水晶嘎啦,101711,小水晶嘎啦A
1,鲜果类,101,苹果类,10119,小水晶嘎啦,101712,小水晶嘎啦B
1,鲜果类,101,苹果类,10119,小水晶嘎啦,101713,小水晶嘎啦C
